label,area,perimeter,equivalent_diameter,centroid-0,centroid-1
1206,23.0,15.313708498984761,5.4115163798060095,1601.0,302.0
1207,52.0,25.213203435596427,8.136857890256438,1603.2115384615386,2397.423076923077
1208,24.0,16.14213562373095,5.527906391541368,1602.5,127.0
1209,26.0,16.727922061357855,5.753627391751592,1606.7692307692307,1838.2307692307693
1210,18.0,13.313708498984761,4.787307364817192,1609.5,3405.0
1211,25.0,16.970562748477143,5.641895835477563,1611.0,195.0
1212,13.0,11.313708498984761,4.068428945128219,1610.0,458.0
1213,13.0,11.313708498984761,4.068428945128219,1612.0,2125.0
1214,128.0,47.012193308819754,12.766152972845846,1620.171875,2218.9140625
1215,33.0,19.556349186104043,6.4820448144285745,1616.090909090909,2330.2727272727275
1216,13.0,11.313708498984761,4.068428945128219,1616.0,2305.0
1217,202.0,89.08935777509511,16.03728119216293,1633.049504950495,243.87623762376236
1218,44.0,27.455844122715714,7.48482063701911,1620.8636363636363,2549.4772727272725
1219,13.0,11.313708498984761,4.068428945128219,1619.0,2700.0
1220,18.0,13.313708498984761,4.787307364817192,1621.0,1310.5
1221,43.0,24.627416997969522,7.399277020331919,1627.3720930232557,198.41860465116278
1222,24.0,16.14213562373095,5.527906391541368,1626.0,206.875
1223,72.0,37.941125496954285,9.574614729634384,1629.013888888889,744.3472222222222
1224,213.0,72.22539674441619,16.46815177937675,1632.3427230046948,3783.807511737089
1225,13.0,11.313708498984761,4.068428945128219,1627.0,1823.0
1226,18.0,13.313708498984761,4.787307364817192,1627.0,2116.5
1227,21.0,14.727922061357855,5.170882945826411,1628.2857142857142,913.7142857142857
1228,65.0,31.45584412271571,9.09728368293446,1632.2307692307693,494.3692307692308
1229,18.0,13.313708498984761,4.787307364817192,1629.0,892.5
1230,45.0,22.970562748477143,7.569397566060481,1633.4,3186.6666666666665
1231,249.0,94.71067811865476,17.805522925178455,1645.128514056225,692.289156626506
1232,67.0,39.941125496954285,9.23618154310838,1641.8805970149253,3248.6119402985073
1233,271.0,98.61017305526642,18.575465448360347,1646.8745387453876,1647.789667896679
1234,58.0,32.2842712474619,8.593479713983122,1644.9310344827586,1947.603448275862
1235,69.0,38.52691193458119,9.373021315815206,1643.144927536232,3027.391304347826
1236,24.0,18.970562748477143,5.527906391541368,1645.5,1476.0
1237,29.0,20.970562748477143,6.076507779746499,1645.9310344827586,1669.0
1238,110.0,41.941125496954285,11.834540545406394,1649.590909090909,2886.2181818181816
1239,169.0,66.91168824543142,14.668929172241665,1650.396449704142,2843.98224852071
1240,13.0,11.313708498984761,4.068428945128219,1646.0,192.0
1241,18.0,14.142135623730951,4.787307364817192,1647.5,843.5
1242,18.0,14.142135623730951,4.787307364817192,1648.5,3111.5
1243,13.0,11.313708498984761,4.068428945128219,1650.0,2598.0
1244,194.0,63.49747468305833,15.716503163191918,1660.2886597938145,1465.6855670103093
1245,151.0,63.154328932550705,13.86575534383214,1658.0132450331125,3258.218543046358
1246,13.0,11.313708498984761,4.068428945128219,1652.0,2876.0
1247,88.0,36.04163056034262,10.585134856802455,1654.125,3631.5
1248,63.0,34.2842712474619,8.95623198216277,1657.2222222222222,2213.5555555555557
1249,18.0,14.142135623730951,4.787307364817192,1654.5,3025.5
1250,235.0,83.29646455628166,17.297725082009,1668.6297872340426,390.72340425531917
1251,21.0,14.727922061357855,5.170882945826411,1657.2857142857142,1396.2857142857142
1252,84.0,34.87005768508881,10.341765891652821,1663.7142857142858,1367.5833333333333
1253,180.0,68.5685424949238,15.138795132120961,1665.2722222222221,1383.2944444444445
1254,53.0,26.627416997969522,8.214724333230155,1661.1509433962265,3474.754716981132
1255,23.0,16.14213562373095,5.4115163798060095,1662.0,2419.391304347826
1256,23.0,16.14213562373095,5.4115163798060095,1665.391304347826,3039.0
1257,18.0,13.313708498984761,4.787307364817192,1665.0,3077.5
1258,295.0,100.26702730475881,19.38054864282415,1675.4,772.8440677966101
1259,21.0,14.727922061357855,5.170882945826411,1666.7142857142858,2661.714285714286
1260,38.0,22.384776310850235,6.955796338302048,1670.2631578947369,3350.8947368421054
1261,36.0,20.970562748477143,6.770275002573076,1670.1666666666667,2434.0833333333335
1262,13.0,11.313708498984761,4.068428945128219,1670.0,563.0
1263,13.0,11.313708498984761,4.068428945128219,1670.0,4005.0
1264,18.0,13.313708498984761,4.787307364817192,1671.5,1243.0
1265,62.0,38.2842712474619,8.884866446580956,1676.0483870967741,451.30645161290323
1266,27.0,17.556349186104047,5.863230142835039,1675.2222222222222,1091.2222222222222
1267,155.0,63.49747468305833,14.048207338801282,1682.2322580645161,1561.141935483871
1268,149.0,58.66904755831214,13.773623058786647,1678.5771812080536,3361.530201342282
